epoch,step,loss_q,loss_pi,q_val,grad_q,grad_pi,mean_return,mean_length,episodes,buffer_size,elapsed_s
2,7900,,,,,,,,,-18.46,44.1,15,8000,0.5
3,11900,0.298997,0.296607,-0.945805,0.5632,0.5635,1.1335,1.1337,0.0394,22.42,65.0,1,12000,2.1
4,15900,0.391847,0.379085,-0.458361,-0.2801,-0.2806,1.7352,1.7671,0.2909,,,0,16000,3.5
5,19900,,,,,,,,,,,0,20000,3.7
6,23900,0.478208,0.474294,-0.871630,-0.3980,-0.3981,2.5807,2.5956,0.6930,-202.95,178.1,14,24000,5.1
7,27900,0.689734,0.685491,-1.532676,-0.3533,-0.3532,3.6967,3.7163,1.4617,-262.08,214.7,6,28000,6.5
8,31900,0.738801,0.731108,-1.557740,-0.0877,-0.0877,4.2470,4.2798,2.8385,,,0,32000,7.9
9,35900,0.782560,0.778060,-1.722067,0.0127,0.0125,4.5730,4.7147,2.9433,,,0,36000,9.4
10,39900,,,,,,,,,,,0,40000,9.6
11,43900,0.710558,0.706839,-2.457005,0.8154,0.8154,4.6690,4.6530,2.9640,,,0,44000,11.1
12,47900,0.653941,0.646562,-3.318909,1.7365,1.7368,4.7154,4.6704,3.2885,,,0,48000,12.5
13,51900,0.612487,0.606407,-4.166070,2.6518,2.6516,4.3890,4.5832,2.6893,,,0,52000,13.9
14,55900,0.603634,0.585446,-4.892699,3.4769,3.4767,4.6076,4.5814,3.0267,,,0,56000,15.5
15,59900,,,,,,,,,,,0,60000,15.7
16,63900,0.552281,0.539304,-5.604101,4.2617,4.2617,4.1410,4.2045,2.5546,,,0,64000,17.2
17,67900,0.518960,0.508803,-6.270863,4.9903,4.9902,3.7069,3.9384,2.7189,,,0,68000,18.7
18,71900,0.508355,0.496554,-6.951608,5.7290,5.7290,3.6574,3.6833,2.6182,,,0,72000,20.1
19,75900,0.500716,0.488399,-7.667385,6.4897,6.4896,3.5961,3.6101,2.3647,,,0,76000,21.6
20,79900,,,,,,,,,,,0,80000,21.8
21,83900,0.472714,0.461831,-8.354755,7.2294,7.2292,3.3688,3.4974,2.5872,,,0,84000,23.2
22,87900,0.453105,0.446392,-9.027651,7.9461,7.9460,3.1910,3.2751,2.5067,,,0,88000,24.7
23,91900,0.447335,0.442638,-9.686686,8.6342,8.6342,3.1800,3.3054,2.2894,,,0,92000,26.1
24,95900,0.465750,0.461463,-10.330622,9.3168,9.3166,3.3984,3.5232,2.4397,438.77,677.0,1,96000,27.5
25,99900,,,,,,,,,207.22,1000.0,50,100000,27.8
26,103900,0.522684,0.513068,-10.961174,9.9847,9.9846,3.2137,3.2817,2.3228,229.55,887.6,26,104000,29.2
27,107900,0.610924,0.597404,-11.577116,10.6426,10.6424,3.6614,3.7726,2.3616,185.95,600.5,14,108000,30.6
28,111900,0.672204,0.668928,-12.239688,11.3268,11.3268,3.4949,3.6771,2.1758,77.57,74.8,4,112000,32.0
29,115900,0.697038,0.687979,-12.873691,11.9730,11.9728,3.6006,3.7822,2.2213,,,0,116000,33.4
30,119900,,,,,,,,,146.87,145.4,7,120000,33.7
31,123900,0.729387,0.720785,-13.540259,12.6513,12.6515,3.6449,3.7373,2.4515,561.56,870.8,15,124000,35.2
32,127900,0.795527,0.788937,-14.212546,13.3301,13.3302,3.6380,3.6912,2.2729,506.12,674.4,8,128000,36.6
33,131900,0.876904,0.869035,-14.858796,13.9949,13.9947,3.8724,4.0342,2.6533,224.28,215.1,7,132000,38.1
34,135900,0.913093,0.911202,-15.542409,14.6802,14.6801,3.9390,4.0653,2.3589,175.42,160.0,4,136000,39.5
35,139900,,,,,,,,,,,0,140000,39.7
36,143900,0.904049,0.901397,-16.239238,15.3711,15.3711,3.9304,3.9601,2.2968,46.90,57.0,1,144000,41.1
37,147900,0.931209,0.933475,-16.907679,16.0439,16.0437,4.0062,4.1200,2.2364,472.27,450.0,1,148000,42.6
38,151900,0.936996,0.934216,-17.579824,16.7252,16.7253,4.1049,4.1330,2.3499,454.57,411.2,4,152000,44.1
39,155900,0.971177,0.964025,-18.264228,17.4024,17.4024,4.2089,4.2303,2.1781,514.04,496.0,1,156000,45.5
40,159900,,,,,,,,,503.48,420.0,2,160000,45.8
41,163900,1.031078,1.016740,-18.938048,18.0710,18.0710,4.3642,4.3037,2.3995,,,0,164000,47.2
42,167900,1.051081,1.042058,-19.583101,18.7213,18.7214,4.3591,4.4704,2.3787,,,0,168000,48.6
43,171900,1.069722,1.065186,-20.247845,19.3956,19.3956,4.4319,4.6201,2.2665,702.07,673.5,2,172000,50.1
44,175900,1.107286,1.103622,-20.892461,20.0356,20.0359,4.6339,4.5583,2.5123,379.07,300.0,1,176000,51.5
45,179900,,,,,,,,,645.60,597.0,1,180000,51.7
46,183900,1.139196,1.133307,-21.527292,20.6697,20.6694,4.7526,4.9274,2.4496,761.77,668.0,3,184000,53.1
47,187900,1.161144,1.156818,-22.148497,21.2948,21.2948,4.7607,4.8870,2.3352,373.71,319.0,2,188000,54.6
48,191900,1.194037,1.192023,-22.758296,21.9042,21.9041,4.6951,4.7460,2.5028,,,0,192000,56.0
49,195900,1.211793,1.208301,-23.316949,22.4698,22.4700,4.6900,4.7505,2.3585,759.57,1001.0,1,196000,57.4
50,199900,,,,,,,,,1074.28,982.0,1,200000,57.6
51,203900,1.297525,1.289688,-23.878268,23.0279,23.0279,5.0501,5.0772,2.3583,925.64,979.2,45,204000,59.1
52,207900,1.345877,1.336338,-24.503475,23.6526,23.6526,5.0357,5.0877,2.6428,762.69,809.8,15,208000,60.5
53,211900,1.418987,1.409620,-25.144495,24.3040,24.3037,5.4058,5.1997,2.3271,463.38,534.2,4,212000,61.9
54,215900,1.481756,1.464529,-25.773806,24.9083,24.9085,5.5196,5.3719,2.5221,175.69,95.0,1,216000,63.4
55,219900,,,,,,,,,733.99,654.8,5,220000,63.6
56,223900,1.518311,1.506849,-26.355589,25.4948,25.4944,5.4915,5.4740,2.3783,773.64,761.5,10,224000,65.0
57,227900,1.618936,1.614700,-26.945660,26.0809,26.0815,5.8178,5.6832,2.4855,684.82,658.8,10,228000,66.4
58,231900,1.657417,1.645231,-27.549018,26.6524,26.6521,5.9090,5.8815,2.5480,757.20,818.2,5,232000,67.8
59,235900,1.724242,1.708492,-28.105447,27.2185,27.2183,6.3687,6.2547,2.7032,1040.19,986.8,5,236000,69.3
60,239900,,,,,,,,,343.69,314.0,1,240000,69.5
61,243900,1.764525,1.748343,-28.695819,27.7861,27.7860,6.2287,6.1994,2.4075,171.59,148.0,1,244000,71.0
62,247900,1.808653,1.791071,-29.215912,28.3218,28.3217,6.4242,6.4311,2.3129,,,0,248000,72.5
63,251900,1.792492,1.789497,-29.750460,28.8261,28.8261,6.4676,6.6035,2.6544,881.02,1001.0,4,252000,73.9
64,255900,1.949254,1.930631,-30.258755,29.3242,29.3243,6.7823,6.7167,2.5191,438.98,440.7,3,256000,75.3
65,259900,,,,,,,,,882.82,1001.0,2,260000,75.6
66,263900,1.936865,1.931400,-30.778594,29.8132,29.8129,6.5719,6.8402,2.7309,489.56,330.0,1,264000,77.0
67,267900,2.010562,2.003361,-31.294333,30.3145,30.3147,6.8632,7.0317,2.5023,562.02,349.0,1,268000,78.5
68,271900,2.103591,2.090903,-31.770087,30.8074,30.8073,7.1568,7.2196,2.8483,630.72,689.0,3,272000,80.0
69,275900,2.165612,2.147088,-32.259997,31.2666,31.2663,7.3898,7.4521,2.7015,703.94,659.0,2,276000,81.5
70,279900,,,,,,,,,1121.37,1001.0,1,280000,81.7
