epoch,step,loss_q1,loss_q2,loss_pi,q1_val,q2_val,grad_q1,grad_q2,grad_pi_rob,grad_pi_adv,mean_return,mean_length,episodes,dist_episodes,buffer_size,elapsed_s,det_loss,det_dist_loss,det_alpha_loss
143,571900,299.248476,298.714003,-123.509616,122.3004,122.2868,3448.6037,4820.8145,3.0160,0.6123,283.68,56.4,69,35,572000,290.5,0.650007,0.555273,0.047367
144,575900,301.917063,299.153985,-123.443944,122.2386,122.2492,3493.4286,4674.4278,3.4274,0.6396,302.21,59.9,67,32,576000,292.9,0.646702,0.552877,0.046913
145,579900,,,,,,,,,,305.40,59.7,61,34,580000,293.5,,,
146,583900,295.346680,293.354560,-123.706119,122.4767,122.4832,3703.3353,5064.0654,3.0510,0.6504,304.72,60.1,73,34,584000,295.9,0.633101,0.541120,0.045990
147,587900,294.111081,291.786238,-123.781176,122.5810,122.5825,3566.0579,4769.7141,3.0928,0.6559,290.62,57.4,73,42,588000,298.4,0.637256,0.544780,0.046238
148,591900,293.861029,292.852519,-123.878424,122.6871,122.6913,3746.2296,4988.4752,3.1962,0.6639,281.19,55.4,69,30,592000,300.8,0.640849,0.547220,0.046815
149,595900,296.336909,294.221739,-123.895759,122.7020,122.6966,3738.0209,4827.6453,2.8949,0.6729,279.88,55.3,77,35,596000,303.2,0.634547,0.542409,0.046069
150,599900,,,,,,,,,,263.05,52.5,82,43,600000,303.8,,,
151,603900,293.607930,295.297021,-124.071478,122.8953,122.8992,3594.1770,4850.5431,2.8058,0.6698,246.72,49.6,78,39,604000,306.3,0.650784,0.555276,0.047754
152,607900,296.691796,293.869488,-124.212125,122.9478,122.9600,3703.7466,5045.9382,2.7059,0.7041,254.76,51.0,80,45,608000,308.7,0.620178,0.530573,0.044803
153,611900,294.230320,290.457840,-124.245277,123.0017,123.0070,3810.7036,5212.4474,2.9625,0.6911,255.60,51.4,71,31,612000,311.2,0.625657,0.534955,0.045351
154,615900,295.310588,291.420343,-124.406029,123.2039,123.2007,3835.8422,5274.2712,2.9372,0.6804,260.14,52.1,77,42,616000,313.7,0.623942,0.533986,0.044978
155,619900,,,,,,,,,,262.50,52.5,73,28,620000,314.2,,,
156,623900,289.754070,291.139964,-124.534598,123.3109,123.3133,3783.8006,5012.6367,3.0179,0.7913,267.19,53.7,81,35,624000,316.6,0.618269,0.528750,0.044760
157,627900,300.300425,298.168233,-124.573365,123.4125,123.4170,3976.5110,5278.8105,2.9999,0.7264,274.63,54.8,71,39,628000,319.1,0.620046,0.530175,0.044936
158,631900,298.145430,296.982433,-124.732259,123.5421,123.5452,3918.3430,5135.9702,2.9672,0.7652,267.02,53.3,74,29,632000,321.5,0.619086,0.529531,0.044778
159,635900,296.371377,296.498270,-124.884972,123.6363,123.6375,3885.8233,5393.1315,2.8380,0.8149,267.96,53.4,71,40,636000,324.0,0.623179,0.533208,0.044986
160,639900,,,,,,,,,,280.67,56.2,78,31,640000,324.6,,,
161,643900,291.614328,289.164438,-125.074996,123.8633,123.8616,4043.9622,5351.8678,2.9813,0.8155,286.31,56.7,65,29,644000,327.0,0.613996,0.525805,0.044096
162,647900,295.227294,296.158110,-125.295376,124.0486,124.0402,3944.1555,5283.1764,2.9078,0.9450,285.44,56.7,69,23,648000,329.5,0.594433,0.509697,0.042368
163,651900,296.689492,291.408679,-125.445561,124.1911,124.2019,3932.2366,5416.0992,2.9539,0.8906,272.72,54.4,82,46,652000,331.9,0.593468,0.508394,0.042537
164,655900,293.683166,290.382030,-125.566473,124.3018,124.2970,4060.4904,5683.8254,2.8010,0.8866,260.20,52.0,78,43,656000,334.4,0.596207,0.510929,0.042639
165,659900,,,,,,,,,,260.35,52.3,73,40,660000,335.0,,,
166,663900,294.732950,291.256210,-125.611431,124.3874,124.3924,4059.3878,5464.5942,2.7952,0.8663,270.94,54.1,76,35,664000,337.4,0.603492,0.517073,0.043209
167,667900,293.501790,291.298523,-125.985467,124.7013,124.6973,4282.8781,5790.7620,2.8756,0.9114,263.23,52.7,68,33,668000,339.9,0.615631,0.527257,0.044187
168,671900,294.397942,293.220045,-126.270207,124.9792,124.9783,4265.9818,5593.3084,2.8830,0.8071,281.11,55.8,72,34,672000,342.3,0.576768,0.494398,0.041185
