epoch,step,loss_q,loss_pi,q_val,grad_q,grad_pi_rob,grad_pi_adv,mean_return,mean_length,episodes,dist_episodes,buffer_size,elapsed_s,det_loss,det_dist_loss,det_alpha_loss
1,3999,,,,,,,115.52,25.8,155,71,4000,1.4,,,
128,511900,204.390498,195.462640,-128.446358,127.1925,127.1948,9724.2434,9273.6801,1.8921,0.8642,342.37,70.3,43,25,512000,264.8,0.441661,0.383094,0.029283
129,515900,209.281787,198.842776,-128.615704,127.4173,127.4282,9349.2592,9229.7422,1.8736,0.8436,361.63,73.8,68,33,516000,267.3,0.357780,0.310120,0.023830
130,519900,,,,,,,,,,353.46,71.9,44,22,520000,267.9,,,
131,523900,212.321014,197.812653,-128.628086,127.4505,127.4551,9555.3777,9751.0205,1.6631,0.8374,363.73,74.0,65,34,524000,270.3,0.418080,0.362585,0.027748
132,527900,213.693213,195.431226,-128.979124,127.7153,127.7258,8915.1347,9515.6012,2.0686,0.8211,355.49,72.9,56,32,528000,272.8,0.376136,0.325814,0.025161
133,531900,211.046511,199.508502,-128.844949,127.7515,127.7502,10041.9622,8895.9134,2.0296,0.8161,342.57,70.6,50,25,532000,275.3,0.420824,0.364596,0.028114
134,535900,206.991500,197.365796,-129.106465,127.9904,127.9970,9625.2162,9001.1120,1.9785,0.7685,334.53,69.2,67,31,536000,277.8,0.369771,0.319502,0.025134
135,539900,,,,,,,,,,345.06,70.9,41,16,540000,278.3,,,
136,543900,207.306333,197.316364,-129.233935,128.0171,128.0200,9344.9987,8773.1792,1.9755,0.7541,355.77,73.1,65,35,544000,280.9,0.384744,0.331950,0.026397
137,547900,207.902715,197.877084,-129.317548,128.2081,128.2195,9036.1933,8658.8862,1.9647,0.7527,326.12,68.4,58,35,548000,283.3,0.398443,0.343832,0.027306
138,551900,208.163152,198.398342,-129.578831,128.4323,128.4297,9258.9860,8692.9161,1.8099,0.8130,329.10,68.9,49,27,552000,285.8,0.398521,0.343755,0.027383
139,555900,209.919280,200.332236,-129.561764,128.3315,128.3412,9152.9490,8758.4586,1.9593,0.8307,353.74,72.0,59,28,556000,288.2,0.356160,0.308191,0.023985
140,559900,,,,,,,,,,364.59,75.5,53,28,560000,288.8,,,
141,563900,207.400033,195.359540,-129.837538,128.5613,128.5525,8664.1937,8632.3399,1.9268,0.8934,348.44,72.0,62,23,564000,291.3,0.367041,0.317461,0.024790
