epoch,step,loss_q,loss_pi,q_val,grad_q,grad_pi_rob,grad_pi_adv,mean_return,mean_length,episodes,dist_episodes,buffer_size,elapsed_s
1,3900,,,,,,,44.93,6.9,536,271,4000,0.6
2,7900,,,,,,,41.25,6.6,611,310,8000,1.6
1,3999,,,,,,,47.55,7.3,546,277,4000,0.5
117,467900,183.187484,185.061711,-74.746547,70.1197,70.1270,494.7629,421.0961,1.7761,0.0620,201.44,23.8,159,80,468000,71.5
118,471900,182.425172,184.228730,-75.484493,70.7820,70.7924,498.9903,435.1946,1.6417,0.0584,214.74,25.2,161,82,472000,72.3
119,475900,183.685594,185.492603,-76.151620,71.2505,71.2252,495.5155,420.5353,1.4788,0.0819,211.63,24.9,158,72,476000,73.0
120,479900,,,,,,,,,,208.49,24.6,165,87,480000,73.3
121,483900,179.132975,181.327711,-77.314217,72.4102,72.4178,538.4727,457.1438,1.8921,0.0980,213.87,25.2,165,90,484000,74.0
122,487900,188.032804,189.894170,-77.399597,72.7170,72.7274,548.8725,469.1530,2.0447,0.0841,202.65,24.0,155,75,488000,74.7
123,491900,190.144844,192.290785,-78.033587,73.1816,73.1907,590.5535,547.0008,1.9523,0.0865,207.43,24.5,166,92,492000,75.4
124,495900,185.935481,188.476244,-79.086680,74.0170,74.0098,562.4921,474.3688,1.5753,0.0954,210.87,24.9,159,84,496000,76.2
125,499900,,,,,,,,,,213.51,25.1,161,77,500000,76.4
126,503900,194.849604,196.663080,-79.341927,74.5740,74.5585,604.6675,518.8699,1.9113,0.1004,208.98,24.6,164,91,504000,77.1
127,507900,196.101497,197.236293,-79.685799,75.1003,75.1126,493.4103,430.4026,2.2698,0.0716,217.66,25.6,153,60,508000,77.8
128,511900,197.089142,199.323857,-80.595749,75.5439,75.5313,549.9843,467.2553,2.7125,0.0760,207.59,24.5,158,69,512000,78.5
129,515900,198.367157,200.646930,-81.565370,76.5555,76.5579,577.9384,492.3751,1.4885,0.1119,226.47,26.5,157,61,516000,79.2
130,519900,,,,,,,,,,215.51,25.3,160,83,520000,79.5
131,523900,204.991641,207.094165,-81.780304,77.0305,77.0367,618.1459,527.6644,2.4513,0.0892,214.11,25.2,158,75,524000,80.2
132,527900,202.008334,204.918208,-82.508078,77.5744,77.5718,583.1814,500.3774,2.2520,0.1028,206.20,24.4,162,86,528000,80.9
133,531900,205.806042,208.294145,-83.003495,77.8013,77.8074,564.5611,482.6088,2.2877,0.0939,210.15,24.8,160,92,532000,81.6
134,535900,210.759565,213.733778,-83.585547,78.5564,78.5429,601.9238,532.7289,3.6173,0.0810,224.54,26.3,149,73,536000,82.4
135,539900,,,,,,,,,,217.09,25.5,159,78,540000,82.7
136,543900,206.031285,208.685768,-84.412836,79.4028,79.4016,731.9356,596.7470,1.7177,0.0608,224.09,26.3,155,80,544000,83.3
137,547900,211.878040,213.759954,-84.908516,79.8248,79.8335,685.5532,576.3356,2.7537,0.1049,216.67,25.5,158,81,548000,84.1
138,551900,210.442777,212.730397,-85.897547,80.6302,80.6258,602.9020,537.6202,2.5753,0.1071,227.74,26.7,142,62,552000,84.8
139,555900,211.273837,214.467882,-85.858539,80.9717,80.9612,714.6469,611.2649,2.8943,0.1139,220.45,25.9,162,78,556000,85.5
140,559900,,,,,,,,,,231.18,27.0,145,74,560000,85.7
141,563900,219.430431,221.989690,-85.934796,81.2342,81.2466,664.4020,559.9578,2.4190,0.0985,245.43,28.6,140,61,564000,86.4
142,567900,217.211365,220.329627,-87.046478,82.0360,82.0193,715.3360,592.6229,3.2043,0.1179,225.58,26.4,149,73,568000,87.1
143,571900,213.120712,216.305054,-87.436448,82.7198,82.7283,677.9518,586.3810,2.9094,0.1096,224.28,26.3,150,72,572000,87.8
144,575900,217.232570,220.823194,-88.184614,83.1904,83.1817,905.4520,761.4232,3.3169,0.1159,243.49,28.4,143,70,576000,88.5
145,579900,,,,,,,,,,228.13,26.7,153,85,580000,88.7
146,583900,219.492698,223.362907,-88.811400,83.9768,83.9809,673.1882,593.5900,3.5048,0.1280,233.90,27.3,146,68,584000,89.4
147,587900,229.222096,232.285631,-88.737657,84.1098,84.1232,707.4305,629.1626,3.6254,0.1109,232.37,27.2,150,78,588000,90.1
148,591900,223.332215,226.274782,-89.803832,85.0480,85.0445,673.0585,576.7317,2.6339,0.0963,230.87,27.0,142,64,592000,90.8
149,595900,228.440337,231.444118,-90.268428,85.3735,85.3654,675.8621,608.1105,3.7466,0.1098,236.52,27.6,150,83,596000,91.6
150,599900,,,,,,,,,,231.08,27.0,140,67,600000,91.9
151,603900,224.008647,227.628905,-90.880107,85.8946,85.9000,789.1696,678.3964,3.2318,0.1307,253.70,29.5,146,72,604000,92.6
152,607900,229.423067,233.047804,-91.377183,86.5142,86.5004,671.4192,577.2518,2.5833,0.1392,228.85,26.8,146,77,608000,93.3
153,611900,232.729863,236.213181,-92.347763,87.0244,87.0295,669.8564,602.6620,2.3923,0.1273,237.95,27.8,137,65,612000,94.0
154,615900,233.516591,237.003979,-92.484698,87.4393,87.4424,811.0185,696.5450,3.2118,0.1172,253.34,29.4,134,71,616000,94.7
155,619900,,,,,,,,,,248.99,29.0,148,79,620000,94.9
156,623900,238.564044,242.760918,-92.799822,87.6662,87.6595,768.6394,651.2846,2.2143,0.1151,239.27,27.9,134,63,624000,95.6
157,627900,238.321393,241.748313,-93.729125,88.5711,88.5873,854.0948,739.3064,5.1161,0.1302,237.56,27.7,153,70,628000,96.3
158,631900,241.140279,245.067236,-93.739603,88.8110,88.7886,881.0788,758.6445,2.3809,0.1680,237.31,27.7,129,57,632000,97.0
159,635900,236.728362,241.501035,-94.684555,89.6798,89.6764,746.3424,679.8231,2.4521,0.1423,252.99,29.4,143,81,636000,97.7
160,639900,,,,,,,,,,243.15,28.3,138,67,640000,97.9
