epoch,step,loss_q1,loss_q2,loss_pi,q1_val,q2_val,grad_q1,grad_q2,grad_pi,mean_return,mean_length,episodes,buffer_size,elapsed_s
202,807900,204.140200,206.971590,-115.197497,113.3822,113.3889,7412.8510,5425.7475,2.9028,281.87,56.6,72,808000,1003.5
203,811900,200.601943,207.325209,-115.449637,113.6683,113.6645,7269.6389,5579.1667,2.8181,278.34,55.9,75,812000,1009.5
204,815900,203.069990,208.246682,-115.517963,113.7381,113.7342,7086.6236,5794.7651,3.1407,276.43,55.5,71,816000,1015.3
205,819900,,,,,,,,,281.55,56.4,63,820000,1016.0
206,823900,205.281897,205.981296,-115.750873,113.9393,113.9435,7378.9888,5467.9714,3.0292,282.15,56.0,76,824000,1022.0
207,827900,198.369771,204.168401,-115.863305,114.1451,114.1405,6886.4446,5373.3075,3.0400,309.56,61.1,57,828000,1028.0
208,831900,199.303354,204.796411,-115.790158,114.1078,114.1106,7574.4867,5779.7466,3.2928,325.79,64.4,70,832000,1034.7
209,835900,200.786359,205.938183,-116.314887,114.4751,114.4800,7035.4707,5523.7980,3.7973,279.62,55.8,78,836000,1041.2
210,839900,,,,,,,,,256.85,51.6,76,840000,1041.9
211,843900,201.949352,204.213641,-116.673875,114.6535,114.6419,7114.4753,5466.3638,3.9524,269.65,54.3,65,844000,1048.2
212,847900,202.945811,208.271398,-116.605606,114.7860,114.8029,7085.9826,5602.5195,3.9564,274.09,55.1,78,848000,1054.1
213,851900,196.790104,199.428304,-116.817068,115.0682,115.0601,6834.1051,5223.4512,3.5480,294.94,58.4,55,852000,1060.0
214,855900,203.697187,204.636481,-117.231669,115.5047,115.5078,7126.4290,5334.9451,3.7231,323.08,63.8,75,856000,1065.9
215,859900,,,,,,,,,285.34,57.1,72,860000,1066.5
216,863900,207.638632,211.178673,-117.816431,115.8959,115.8883,7303.0061,5629.9883,3.8573,364.49,76.7,11,864000,1072.5
217,867900,204.725203,207.019843,-118.250598,116.3093,116.3149,7109.3584,5493.3896,3.6763,430.36,90.4,52,868000,1078.6
218,871900,199.897341,203.341666,-118.416918,116.5048,116.5012,6855.1792,5376.6545,3.4679,521.98,109.3,35,872000,1084.9
219,875900,202.948872,204.462246,-118.767296,116.8588,116.8645,7201.4936,5424.4011,3.5770,464.06,97.1,41,876000,1091.5
220,879900,,,,,,,,,436.32,89.9,57,880000,1092.4
221,883900,210.539708,213.216228,-118.767648,117.0871,117.0773,7213.3365,5708.1663,3.3317,306.54,62.9,84,884000,1099.1
222,887900,208.732685,211.106990,-119.104227,117.3501,117.3525,7004.2030,5704.4514,3.3749,288.99,59.3,75,888000,1105.2
223,891900,212.109871,215.920515,-119.254061,117.4530,117.4519,7279.8856,5768.7882,3.5666,267.95,54.4,64,892000,1111.3
