epoch,step,loss_q,loss_pi,q_val,grad_q,grad_pi,mean_return,mean_length,episodes,buffer_size,elapsed_s
1,3999,,,,,,115.04,25.5,156,4000,1.5
239,955900,394.687161,395.252811,-154.961244,153.6477,153.6554,4326.7058,4734.3316,21.3500,318.46,63.0,58,956000,385.4
240,959900,,,,,,,,,346.88,67.7,67,960000,386.0
241,963900,395.123477,394.481783,-154.910492,153.6853,153.6758,4100.3839,4583.9011,21.9793,307.68,60.8,64,964000,387.8
242,967900,397.314871,397.020719,-155.120237,153.8364,153.8382,4735.6398,4912.9018,20.9646,310.89,60.4,69,968000,389.7
243,971900,392.605729,394.577398,-155.073510,153.8595,153.8649,4687.8703,4842.5284,20.0320,296.00,57.7,67,972000,391.6
244,975900,391.343182,392.561567,-155.160410,153.9196,153.9188,4269.2029,4840.5093,21.1139,309.44,59.0,69,976000,393.5
245,979900,,,,,,,,,327.59,63.2,55,980000,394.0
246,983900,393.739720,395.017751,-154.964179,153.6919,153.6931,4650.6660,4975.8532,19.5711,334.44,65.2,73,984000,395.9
247,987900,396.330485,398.239553,-155.065603,153.8076,153.8001,4567.3252,4775.6569,19.2057,280.76,53.3,70,988000,397.7
248,991900,390.600558,392.547293,-155.049045,153.8291,153.8358,4625.0399,4900.6457,18.7819,295.39,56.5,68,992000,399.6
249,995900,393.217506,392.411009,-155.250371,153.9905,153.9820,4531.0249,4988.3684,18.1860,320.82,61.2,58,996000,401.5
250,999900,,,,,,,,,382.89,75.2,42,1000000,402.1
